4.9,7.987775668,0,0,0,0,7.987807363,0,0
5,7.987807363,0,0,0,0,7.987846888,0,0
5.1,7.987846888,0,0,0,0,7.987894076,0,0
5.2,7.987894076,0,0,0,0,7.987948764,0,0
5.3,7.987948764,0,0,0,0,7.988010792,0,0
5.4,7.988010792,0,0,0,0,7.988080002,0,0
5.5,7.988080002,0,0,0,0,7.988156239,0,0
5.6,7.988156239,0,0,0,0,7.98823935,0,0
5.7,7.98823935,0,0,0,0,7.988329184,0,0
5.8,7.988329184,0,0,0,0,7.988425596,0,0
5.9,7.988425596,0,0,0,0,7.98852844,0,0
6,7.98852844,0,0,0,0,7.988637574,0,0
6.1,7.988637574,0,0,0,0,7.988752859,0,0
6.2,7.988752859,0,0,0,0,7.988874158,0,0
6.3,7.988874158,0,0,0,0,7.989001335,0,0
6.4,7.989001335,0,0,0,0,7.98913426,0,0
6.5,7.98913426,0,0,0,0,7.989272801,0,0
6.6,7.989272801,0,0,0,0,7.989416833,0,0
6.7,7.989416833,0,0,0,0,7.989566231,0,0
6.8,7.989566231,0,0,0,0,7.989720871,0,0
6.9,7.989720871,0,0,0,0,7.989880633,0,0
7,7.989880633,0,0,0,0,7.990045401,0,0
7.1,7.990045401,0,0,0,0,7.990215057,0,0
7.2,7.990215057,0,0,0,0,7.990389489,0,0
7.3,7.990389489,0,0,0,0,7.990568586,0,0
7.4,7.990568586,0,0,0,0,7.990752238,0,0
7.5,7.990752238,0,0,0,0,7.990940339,0,0
7.6,7.990940339,0,0,0,0,7.991132783,0,0
7.7,7.991132783,0,0,0,0,7.991329469,0,0
7.8,7.991329469,0,0,0,0,7.991530295,0,0
7.9,7.991530295,0,0,0,0,7.991735163,0,0
8,7.991735163,0,0,0,0,7.991943975,0,0
8.1,7.991943975,0,0,0,0,7.992156639,0,0
8.2,7.992156639,0,0,0,0,7.992373059,0,0
8.3,7.992373059,0,0,0,0,7.992593147,0,0
8.4,7.992593147,0,0,0,0,7.992816812,0,0
8.5,7.992816812,0,0,0,0,7.993043967,0,0
8.6,7.993043967,0,0,0,0,7.993274527,0,0
8.7,7.993274527,0,0,0,0,7.993508408,0,0
8.8,7.993508408,0,0,0,0,7.993745529,0,0
8.9,7.993745529,0,0,0,0,7.993985809,0,0
9,7.993985809,0,0,0,0,7.994229169,0,0
9.1,7.994229169,0,0,0,0,7.994475532,0,0
9.2,7.994475532,0,0,0,0,7.994724824,0,0
9.3,7.994724824,0,0,0,0,7.99497697,0,0
9.4,7.99497697,0,0,0,0,7.995231898,0,0
9.5,7.995231898,0,0,0.3490658504,20,7.995489539,0,0
9.6,7.995489539,0,0,0.3490658504,20,7.995749213,-6.76E-05,0.000192979
9.7,7.995749213,-6.76E-05,0.000192979,0.3490658504,20,7.996009637,-0.000203841,0.000577418
9.8,7.996009637,-0.000203841,0.000577418,0.3490658504,20,7.996269532,-0.000409631,0.001151749
9.9,7.996269532,-0.000409631,0.001151749,0.3490658504,20,7.996527622,-0.000685918,0.001914358
10,7.996527622,-0.000685918,0.001914358,0.3490658504,20,7.996782636,-0.0010336,0.002863578
10.1,7.996782636,-0.0010336,0.002863578,0.3490658504,20,7.997033309,-0.00145355,0.003997697
10.2,7.997033309,-0.00145355,0.003997697,0.3490658504,20,7.997278377,-0.001946607,0.005314955
10.3,7.997278377,-0.001946607,0.005314955,0.3490658504,20,7.997516583,-0.00251358,0.006813547
10.4,7.997516583,-0.00251358,0.006813547,0.3490658504,20,7.997746675,-0.003155248,0.00849162
10.5,7.997746675,-0.003155248,0.00849162,0.3490658504,20,7.997967406,-0.003872357,0.010347276
10.6,7.997967406,-0.003872357,0.010347276,0.3490658504,20,7.998177532,-0.004665625,0.012378575
10.7,7.998177532,-0.004665625,0.012378575,0.3490658504,20,7.99837726,-0.005529087,0.014564561
10.8,7.99837726,-0.005529087,0.014564561,0.3490658504,20,7.998566971,-0.006457381,0.01688646
10.9,7.998566971,-0.006457381,0.01688646,0.3490658504,20,7.998747156,-0.00744568,0.019327463
11,7.998747156,-0.00744568,0.019327463,0.3490658504,20,7.998918382,-0.008489642,0.021872518
11.1,7.998918382,-0.008489642,0.021872518,0.3490658504,20,7.999081255,-0.009585356,0.024508153
11.2,7.999081255,-0.009585356,0.024508153,0.3490658504,20,7.999236399,-0.010729299,0.02722231
11.3,7.999236399,-0.010729299,0.02722231,0.3490658504,20,7.999384434,-0.011918297,0.030004195
11.4,7.999384434,-0.011918297,0.030004195,0.3490658504,20,7.999525966,-0.013149484,0.032844148
11.5,7.999525966,-0.013149484,0.032844148,0.3490658504,20,7.999661578,-0.014420271,0.035733524
11.6,7.999661578,-0.014420271,0.035733524,0.3490658504,20,7.999791823,-0.015728318,0.038664584
11.7,7.999791823,-0.015728318,0.038664584,0.3490658504,20,7.99991722,-0.017071509,0.041630404
11.8,7.99991722,-0.017071509,0.041630404,0.3490658504,20,8.000038251,-0.018447922,0.044624785
11.9,8.000038251,-0.018447922,0.044624785,0.3490658504,20,8.000155363,-0.019855816,0.047642184
12,8.000155363,-0.019855816,0.047642184,0.3490658504,20,8.000268966,-0.021293608,0.050677638
12.1,8.000268966,-0.021293608,0.050677638,0.3490658504,20,8.000379434,-0.022759856,0.053726709
12.2,8.000379434,-0.022759856,0.053726709,0.3490658504,20,8.000487107,-0.024253246,0.056785428
12.3,8.000487107,-0.024253246,0.056785428,0.3490658504,20,8.000592292,-0.025772579,0.059850244
12.4,8.000592292,-0.025772579,0.059850244,0.3490658504,20,8.000695263,-0.027316755,0.062917987
12.5,8.000695263,-0.027316755,0.062917987,0.3490658504,20,8.000796269,-0.028884767,0.06598582
12.6,8.000796269,-0.028884767,0.06598582,0.3490658504,20,8.000895528,-0.03047569,0.069051212
12.7,8.000895528,-0.03047569,0.069051212,0.3490658504,20,8.000993236,-0.03208867,0.072111904
12.8,8.000993236,-0.03208867,0.072111904,0.3490658504,20,8.001089563,-0.033722919,0.075165879
12.9,8.001089563,-0.033722919,0.075165879,0.3490658504,20,8.00118466,-0.03537771,0.07821134
13,8.00118466,-0.03537771,0.07821134,0.3490658504,20,8.001278657,-0.037052365,0.081246688
13.1,8.001278657,-0.037052365,0.081246688,0.3490658504,20,8.001371667,-0.038746253,0.084270496
13.2,8.001371667,-0.038746253,0.084270496,0.3490658504,20,8.001463786,-0.040458787,0.0872815
13.3,8.001463786,-0.040458787,0.0872815,0.3490658504,20,8.001555096,-0.042189416,0.090278575
13.4,8.001555096,-0.042189416,0.090278575,0.3490658504,20,8.001645665,-0.043937622,0.093260724
13.5,8.001645665,-0.043937622,0.093260724,0.3490658504,20,8.001735548,-0.045702917,0.096227065
13.6,8.001735548,-0.045702917,0.096227065,0.3490658504,20,8.001824793,-0.047484841,0.099176819
13.7,8.001824793,-0.047484841,0.099176819,0.3490658504,20,8.001913432,-0.049282956,0.102109298
13.8,8.001913432,-0.049282956,0.102109298,0.3490658504,20,8.002001493,-0.051096847,0.105023899
13.9,8.002001493,-0.051096847,0.105023899,0.3490658504,20,8.002088995,-0.052926115,0.10792009
14,8.002088995,-0.052926115,0.10792009,0.3490658504,20,8.002175947,-0.054770381,0.11079741
14.1,8.002175947,-0.054770381,0.11079741,0.3490658504,20,8.002262355,-0.056629278,0.113655455
14.2,8.002262355,-0.056629278,0.113655455,0.3490658504,20,8.002348218,-0.058502455,0.116493875
14.3,8.002348218,-0.058502455,0.116493875,0.3490658504,20,8.00243353,-0.060389572,0.11931237
14.4,8.00243353,-0.060389572,0.11931237,0.3490658504,20,8.00251828,-0.062290297,0.122110681
14.5,8.00251828,-0.062290297,0.122110681,0.3490658504,20,8.002602452,-0.064204311,0.124888589
14.6,8.002602452,-0.064204311,0.124888589,0.3490658504,20,8.00268603,-0.066131301,0.127645912
14.7,8.00268603,-0.066131301,0.127645912,0.3490658504,20,8.00276899,-0.068070962,0.130382497
14.8,8.00276899,-0.068070962,0.130382497,0.3490658504,20,8.00285131,-0.070022993,0.13309822
14.9,8.00285131,-0.070022993,0.13309822,0.3490658504,20,8.002932961,-0.071987103,0.135792981
15,8.002932961,-0.071987103,0.135792981,0.3490658504,20,8.003013915,-0.073963002,0.138466705
15.1,8.003013915,-0.073963002,0.138466705,0.3490658504,20,8.003094142,-0.075950407,0.141119336
15.2,8.003094142,-0.075950407,0.141119336,0.3490658504,20,8.003173609,-0.077949037,0.143750837
15.3,8.003173609,-0.077949037,0.143750837,0.3490658504,20,8.003252281,-0.079958614,0.146361188
15.4,8.003252281,-0.079958614,0.146361188,0.3490658504,20,8.003330124,-0.081978865,0.148950382
15.5,8.003330124,-0.081978865,0.148950382,0.3490658504,20,8.003407103,-0.084009518,0.151518427
15.6,8.003407103,-0.084009518,0.151518427,0.3490658504,20,8.00348318,-0.086050302,0.154065343
15.7,8.00348318,-0.086050302,0.154065343,0.3490658504,20,8.003558317,-0.088100952,0.15659116
15.8,8.003558317,-0.088100952,0.15659116,0.3490658504,20,8.003632478,-0.090161199,0.159095918
15.9,8.003632478,-0.090161199,0.159095918,0.3490658504,20,8.003705622,-0.092230781,0.161579666
16,8.003705622,-0.092230781,0.161579666,0.3490658504,20,8.003777713,-0.094309432,0.164042461
16.1,8.003777713,-0.094309432,0.164042461,0.3490658504,20,8.00384871,-0.096396891,0.166484368
16.2,8.00384871,-0.096396891,0.166484368,0.3490658504,20,8.003918574,-0.098492897,0.168905457
16.3,8.003918574,-0.098492897,0.168905457,0.3490658504,20,8.003987267,-0.100597187,0.171305804
16.4,8.003987267,-0.100597187,0.171305804,0.3490658504,20,8.00405475,-0.102709503,0.173685493
16.5,8.00405475,-0.102709503,0.173685493,0.3490658504,20,8.004120983,-0.104829585,0.176044608
16.6,8.004120983,-0.104829585,0.176044608,0.3490658504,20,8.004185927,-0.106957173,0.178383243
16.7,8.004185927,-0.106957173,0.178383243,0.3490658504,20,8.004249545,-0.10909201,0.180701492
16.8,8.004249545,-0.10909201,0.180701492,0.3490658504,20,8.004311797,-0.111233837,0.182999454
16.9,8.004311797,-0.111233837,0.182999454,0.3490658504,20,8.004372645,-0.113382397,0.185277233
17,8.004372645,-0.113382397,0.185277233,0.3490658504,20,8.004432053,-0.115537431,0.187534933
17.1,8.004432053,-0.115537431,0.187534933,0.3490658504,20,8.004489981,-0.117698685,0.189772665
17.2,8.004489981,-0.117698685,0.189772665,0.3490658504,20,8.004546394,-0.1198659,0.191990539
17.3,8.004546394,-0.1198659,0.191990539,0.3490658504,20,8.004601255,-0.122038822,0.19418867
17.4,8.004601255,-0.122038822,0.19418867,0.3490658504,20,8.004654528,-0.124217193,0.196367174
17.5,8.004654528,-0.124217193,0.196367174,0.3490658504,20,8.004706177,-0.12640076,0.198526171
17.6,8.004706177,-0.12640076,0.198526171,0.3490658504,20,8.004756167,-0.128589268,0.20066578
17.7,8.004756167,-0.128589268,0.20066578,0.3490658504,20,8.004804463,-0.130782461,0.202786125
17.8,8.004804463,-0.130782461,0.202786125,0.3490658504,20,8.004851031,-0.132980087,0.204887332
17.9,8.004851031,-0.132980087,0.204887332,0.3490658504,20,8.004895838,-0.135181892,0.206969526
18,8.004895838,-0.135181892,0.206969526,0.3490658504,20,8.00493885,-0.137387625,0.209032837
18.1,8.00493885,-0.137387625,0.209032837,0.3490658504,20,8.004980036,-0.139597033,0.211077395
18.2,8.004980036,-0.139597033,0.211077395,0.3490658504,20,8.005019362,-0.141809865,0.213103333
18.3,8.005019362,-0.141809865,0.213103333,0.3490658504,20,8.005056798,-0.144025871,0.215110783
18.4,8.005056798,-0.144025871,0.215110783,0.3490658504,20,8.005092314,-0.146244801,0.217099881
18.5,8.005092314,-0.146244801,0.217099881,0.3490658504,20,8.005125877,-0.148466408,0.219070765
18.6,8.005125877,-0.148466408,0.219070765,0.3490658504,20,8.00515746,-0.150690444,0.221023572
18.7,8.00515746,-0.150690444,0.221023572,0.3490658504,20,8.005187033,-0.152916662,0.222958443
18.8,8.005187033,-0.152916662,0.222958443,0.3490658504,20,8.005214567,-0.155144818,0.224875518
18.9,8.005214567,-0.155144818,0.224875518,0.3490658504,20,8.005240035,-0.157374666,0.226774942
19,8.005240035,-0.157374666,0.226774942,0.3490658504,20,8.00526341,-0.159605964,0.228656858
19.1,8.00526341,-0.159605964,0.228656858,0.3490658504,20,8.005284664,-0.161838471,0.230521412
19.2,8.005284664,-0.161838471,0.230521412,0.3490658504,20,8.005303773,-0.164071946,0.232368751
19.3,8.005303773,-0.164071946,0.232368751,0.3490658504,20,8.005320709,-0.166306151,0.234199025
19.4,8.005320709,-0.166306151,0.234199025,0.3490658504,20,8.005335449,-0.168540848,0.236012383
19.5,8.005335449,-0.168540848,0.236012383,0.3490658504,20,8.005347967,-0.170775803,0.237808976
19.6,8.005347967,-0.170775803,0.237808976,0.3490658504,20,8.005358241,-0.17301078,0.239588958
19.7,8.005358241,-0.17301078,0.239588958,0.3490658504,20,8.005366248,-0.175245548,0.241352484
19.8,8.005366248,-0.175245548,0.241352484,0.3490658504,20,8.005371964,-0.177479876,0.243099708
19.9,8.005371964,-0.177479876,0.243099708,0.3490658504,20,8.005375367,-0.179713537,0.244830787
20,8.005375367,-0.179713537,0.244830787,0.3490658504,20,8.005376437,-0.181946303,0.246545881
20.1,8.005376437,-0.181946303,0.246545881,0.3490658504,20,8.005375153,-0.18417795,0.248245149
20.2,8.005375153,-0.18417795,0.248245149,0.3490658504,20,8.005371494,-0.186408255,0.249928752
20.3,8.005371494,-0.186408255,0.249928752,0.3490658504,20,8.005365441,-0.188636999,0.251596852
20.4,8.005365441,-0.188636999,0.251596852,0.3490658504,20,8.005356974,-0.190863963,0.253249614
20.5,8.005356974,-0.190863963,0.253249614,0.3490658504,20,8.005346075,-0.193088931,0.254887202
20.6,8.005346075,-0.193088931,0.254887202,0.3490658504,20,8.005332726,-0.195311691,0.256509783
20.7,8.005332726,-0.195311691,0.256509783,0.3490658504,20,8.00531691,-0.197532031,0.258117525
20.8,8.00531691,-0.197532031,0.258117525,0.3490658504,20,8.005298609,-0.199749744,0.259710596
20.9,8.005298609,-0.199749744,0.259710596,0.3490658504,20,8.005277807,-0.201964622,0.261289166
21,8.005277807,-0.201964622,0.261289166,0.3490658504,20,8.005254489,-0.204176464,0.262853407
21.1,8.005254489,-0.204176464,0.262853407,0.3490658504,20,8.005228638,-0.206385068,0.264403492
21.2,8.005228638,-0.206385068,0.264403492,0.3490658504,20,8.005200241,-0.208590237,0.265939594
21.3,8.005200241,-0.208590237,0.265939594,0.3490658504,20,8.005169282,-0.210791777,0.267461889
21.4,8.005169282,-0.210791777,0.267461889,0.3490658504,20,8.005135749,-0.212989494,0.268970551
21.5,8.005135749,-0.212989494,0.268970551,0.3490658504,20,8.005099627,-0.2151832,0.27046576
21.6,8.005099627,-0.2151832,0.27046576,0.3490658504,20,8.005060903,-0.217372709,0.271947692
21.7,8.005060903,-0.217372709,0.271947692,0.3490658504,20,8.005019566,-0.219557839,0.273416528
21.8,8.005019566,-0.219557839,0.273416528,0.3490658504,20,8.004975604,-0.221738408,0.274872447
21.9,8.004975604,-0.221738408,0.274872447,0.3490658504,20,8.004929004,-0.223914241,0.276315631
22,8.004929004,-0.223914241,0.276315631,0.3490658504,20,8.004879757,-0.226085164,0.277746262
22.1,8.004879757,-0.226085164,0.277746262,0.3490658504,20,8.00482785,-0.228251007,0.279164524
22.2,8.00482785,-0.228251007,0.279164524,0.3490658504,20,8.004773275,-0.230411602,0.2805706
22.3,8.004773275,-0.230411602,0.2805706,0.3490658504,20,8.004716022,-0.232566787,0.281964677
22.4,8.004716022,-0.232566787,0.281964677,0.3490658504,20,8.004656081,-0.234716402,0.283346938
22.5,8.004656081,-0.234716402,0.283346938,0.3490658504,20,8.004593443,-0.236860289,0.284717572
22.6,8.004593443,-0.236860289,0.284717572,0.3490658504,20,8.0045281,-0.238998296,0.286076765
22.7,8.0045281,-0.238998296,0.286076765,0.3490658504,20,8.004460044,-0.241130273,0.287424706
22.8,8.004460044,-0.241130273,0.287424706,0.3490658504,20,8.004389268,-0.243256074,0.288761582
22.9,8.004389268,-0.243256074,0.288761582,0.3490658504,20,8.004315763,-0.245375557,0.290087584
23,8.004315763,-0.245375557,0.290087584,0.3490658504,20,8.004239524,-0.247488584,0.291402901
23.1,8.004239524,-0.247488584,0.291402901,0.3490658504,20,8.004160543,-0.249595018,0.292707724
23.2,8.004160543,-0.249595018,0.292707724,0.3490658504,20,8.004078814,-0.25169473,0.294002242
23.3,8.004078814,-0.25169473,0.294002242,0.3490658504,20,8.003994331,-0.253787591,0.295286648
23.4,8.003994331,-0.253787591,0.295286648,0.3490658504,20,8.00390709,-0.255873479,0.296561133
23.5,8.00390709,-0.255873479,0.296561133,0.3490658504,20,8.003817084,-0.257952272,0.297825889
23.6,8.003817084,-0.257952272,0.297825889,0.3490658504,20,8.003724308,-0.260023856,0.299081107
23.7,8.003724308,-0.260023856,0.299081107,0.3490658504,20,8.003628759,-0.262088118,0.30032698
23.8,8.003628759,-0.262088118,0.30032698,0.3490658504,20,8.003530432,-0.26414495,0.301563701
23.9,8.003530432,-0.26414495,0.301563701,0.3490658504,20,8.003429322,-0.266194249,0.302791461
24,8.003429322,-0.266194249,0.302791461,0.3490658504,20,8.003325427,-0.268235912,0.304010453
24.1,8.003325427,-0.268235912,0.304010453,0.3490658504,20,8.003218742,-0.270269845,0.30522087
24.2,8.003218742,-0.270269845,0.30522087,0.3490658504,20,8.003109265,-0.272295955,0.306422904
24.3,8.003109265,-0.272295955,0.306422904,0.3490658504,20,8.002996992,-0.274314154,0.307616748
24.4,8.002996992,-0.274314154,0.307616748,0.3490658504,20,8.002881921,-0.276324357,0.308802592
24.5,8.002881921,-0.276324357,0.308802592,0.3490658504,20,8.002764049,-0.278326484,0.309980628
24.6,8.002764049,-0.278326484,0.309980628,0.3490658504,20,8.002643375,-0.280320458,0.311151049
24.7,8.002643375,-0.280320458,0.311151049,0.3490658504,20,8.002519896,-0.282306208,0.312314045
24.8,8.002519896,-0.282306208,0.312314045,0.3490658504,20,8.00239361,-0.284283666,0.313469805
24.9,8.00239361,-0.284283666,0.313469805,0.3490658504,20,8.002264515,-0.286252766,0.314618521
25,8.002264515,-0.286252766,0.314618521,0.3490658504,20,8.002132612,-0.28821345,0.31576038
25.1,8.002132612,-0.28821345,0.31576038,0.3490658504,20,8.001997897,-0.29016566,0.316895573
25.2,8.001997897,-0.29016566,0.316895573,0.3490658504,20,8.00186037,-0.292109345,0.318024285
25.3,8.00186037,-0.292109345,0.318024285,0.3490658504,20,8.001720031,-0.294044457,0.319146706
25.4,8.001720031,-0.294044457,0.319146706,0.3490658504,20,8.001576878,-0.295970952,0.320263019
25.5,8.001576878,-0.295970952,0.320263019,0.3490658504,20,8.001430911,-0.29788879,0.321373412
25.6,8.001430911,-0.29788879,0.321373412,0.3490658504,20,8.00128213,-0.299797934,0.322478067
25.7,8.00128213,-0.299797934,0.322478067,0.3490658504,20,8.001130534,-0.301698353,0.323577168
25.8,8.001130534,-0.301698353,0.323577168,0.3490658504,20,8.000976123,-0.30359002,0.324670897
25.9,8.000976123,-0.30359002,0.324670897,0.3490658504,20,8.000818897,-0.305472909,0.325759435
26,8.000818897,-0.305472909,0.325759435,0.3490658504,20,8.000658856,-0.307347001,0.326842961
26.1,8.000658856,-0.307347001,0.326842961,0.3490658504,20,8.000496,-0.309212279,0.327921652
26.2,8.000496,-0.309212279,0.327921652,0.3490658504,20,8.00033033,-0.311068732,0.328995686
26.3,8.00033033,-0.311068732,0.328995686,0.3490658504,20,8.000161846,-0.312916351,0.330065238
26.4,8.000161846,-0.312916351,0.330065238,0.3490658504,20,7.999990549,-0.314755131,0.331130481
26.5,7.999990549,-0.314755131,0.331130481,0.3490658504,20,7.999816438,-0.316585072,0.332191588
26.6,7.999816438,-0.316585072,0.332191588,0.3490658504,20,7.999639515,-0.318406177,0.333248729
26.7,7.999639515,-0.318406177,0.333248729,0.3490658504,20,7.99945978,-0.320218452,0.334302072
26.8,7.99945978,-0.320218452,0.334302072,0.3490658504,20,7.999277235,-0.322021909,0.335351783
26.9,7.999277235,-0.322021909,0.335351783,0.3490658504,20,7.999091879,-0.323816561,0.336398029
27,7.999091879,-0.323816561,0.336398029,0.3490658504,20,7.998903713,-0.325602427,0.337440972
27.1,7.998903713,-0.325602427,0.337440972,0.3490658504,20,7.998712739,-0.327379529,0.338480772
27.2,7.998712739,-0.327379529,0.338480772,0.3490658504,20,7.998518957,-0.329147891,0.339517589
27.3,7.998518957,-0.329147891,0.339517589,0.3490658504,20,7.998322369,-0.330907542,0.340551579
27.4,7.998322369,-0.330907542,0.340551579,0.3490658504,20,7.998122974,-0.332658514,0.341582897
27.5,7.998122974,-0.332658514,0.341582897,0.3490658504,20,7.997920775,-0.334400844,0.342611696
27.6,7.997920775,-0.334400844,0.342611696,0.3490658504,20,7.997715771,-0.33613457,0.343638124
27.7,7.997715771,-0.33613457,0.343638124,0.3490658504,20,7.997507965,-0.337859735,0.34466233
27.8,7.997507965,-0.337859735,0.34466233,0.3490658504,20,7.997297357,-0.339576386,0.34568446
27.9,7.997297357,-0.339576386,0.34568446,0.3490658504,20,7.997083947,-0.34128457,0.346704654
28,7.997083947,-0.34128457,0.346704654,0.3490658504,20,7.996867737,-0.34298434,0.347723055
28.1,7.996867737,-0.34298434,0.347723055,0.3490658504,20,7.996648728,-0.344675753,0.348739798
28.2,7.996648728,-0.344675753,0.348739798,0.3490658504,20,7.996426921,-0.346358866,0.34975502
28.3,7.996426921,-0.346358866,0.34975502,0.3490658504,20,7.996202316,-0.348033742,0.350768852
28.4,7.996202316,-0.348033742,0.350768852,0.3490658504,20,7.995974914,-0.349700444,0.351781425
28.5,7.995974914,-0.349700444,0.351781425,0.3490658504,20,7.995744716,-0.351359042,0.352792863
28.6,7.995744716,-0.351359042,0.352792863,0.3490658504,20,7.995511724,-0.353009605,0.353803292
28.7,7.995511724,-0.353009605,0.353803292,0.3490658504,20,7.995275936,-0.354652207,0.354812833
28.8,7.995275936,-0.354652207,0.354812833,0.3490658504,20,7.995037356,-0.356286925,0.355821602
28.9,7.995037356,-0.356286925,0.355821602,0.3490658504,20,7.994795982,-0.357913836,0.356829716
29,7.994795982,-0.357913836,0.356829716,0.3490658504,20,7.994551815,-0.359533024,0.357837286
29.1,7.994551815,-0.359533024,0.357837286,0.3490658504,20,7.994304856,-0.361144571,0.358844421
29.2,7.994304856,-0.361144571,0.358844421,0.3490658504,20,7.994055106,-0.362748565,0.359851227
29.3,7.994055106,-0.362748565,0.359851227,0.3490658504,20,7.993802564,-0.364345095,0.360857807
29.4,7.993802564,-0.364345095,0.360857807,0.3490658504,20,7.993547232,-0.365934252,0.36186426
29.5,7.993547232,-0.365934252,0.36186426,0.3490658504,20,7.993289109,-0.36751613,0.362870682
29.6,7.993289109,-0.36751613,0.362870682,0.3490658504,20,7.993028195,-0.369090826,0.363877167
29.7,7.993028195,-0.369090826,0.363877167,0.3490658504,20,7.992764491,-0.370658438,0.364883804
29.8,7.992764491,-0.370658438,0.364883804,0.3490658504,20,7.992497997,-0.372219066,0.365890679
29.9,7.992497997,-0.372219066,0.365890679,0.3490658504,20,7.992228712,-0.373772812,0.366897876
30,7.992228712,-0.373772812,0.366897876,0.3490658504,20,7.991956637,-0.375319781,0.367905475
30.1,7.991956637,-0.375319781,0.367905475,0.3490658504,20,7.991681771,-0.37686008,0.368913551
30.2,7.991681771,-0.37686008,0.368913551,0.3490658504,20,7.991404114,-0.378393816,0.369922178
30.3,7.991404114,-0.378393816,0.369922178,0.3490658504,20,7.991123665,-0.379921099,0.370931426
30.4,7.991123665,-0.379921099,0.370931426,0.3490658504,20,7.990840424,-0.381442042,0.371941359
30.5,7.990840424,-0.381442042,0.371941359,0.3490658504,20,7.990554391,-0.382956756,0.372952042
30.6,7.990554391,-0.382956756,0.372952042,0.3490658504,20,7.990265565,-0.384465358,0.373963533
30.7,7.990265565,-0.384465358,0.373963533,0.3490658504,20,7.989973945,-0.385967962,0.374975888
30.8,7.989973945,-0.385967962,0.374975888,0.3490658504,20,7.98967953,-0.387464687,0.375989159
30.9,7.98967953,-0.387464687,0.375989159,0.3490658504,20,7.989382319,-0.388955651,0.377003394
31,7.989382319,-0.388955651,0.377003394,0.3490658504,20,7.989082311,-0.390440974,0.37801864
31.1,7.989082311,-0.390440974,0.37801864,0.3490658504,20,7.988779506,-0.391920778,0.379034936
31.2,7.988779506,-0.391920778,0.379034936,0.3490658504,20,7.988473902,-0.393395185,0.380052322
31.3,7.988473902,-0.393395185,0.380052322,0.3490658504,20,7.988165497,-0.394864317,0.381070833
31.4,7.988165497,-0.394864317,0.381070833,0.3490658504,20,7.98785429,-0.3963283,0.382090498
31.5,7.98785429,-0.3963283,0.382090498,0.3490658504,20,7.98754028,-0.397787257,0.383111345
31.6,7.98754028,-0.397787257,0.383111345,0.3490658504,20,7.987223464,-0.399241315,0.3841334
31.7,7.987223464,-0.399241315,0.3841334,0.3490658504,20,7.986903843,-0.4006906,0.385156681
31.8,7.986903843,-0.4006906,0.385156681,0.3490658504,20,7.986581412,-0.40213524,0.386181206
