6.7,7.989416833,0,0,53.53687258,0,0,7.989416833,0,7.989566231,0,0
6.8,7.989566231,0,0,54.33581427,0,0,7.989566231,0,7.989720871,0,0
6.9,7.989720871,0,0,55.13477089,0,0,7.989720871,0,7.989880633,0,0
7,7.989880633,0,0,55.93374298,0,0,7.989880633,0,7.990045401,0,0
7.1,7.990045401,0,0,56.73273104,0,0,7.990045401,0,7.990215057,0,0
7.2,7.990215057,0,0,57.53173558,0,0,7.990215057,0,7.990389489,0,0
7.3,7.990389489,0,0,58.33075708,0,0,7.990389489,0,7.990568586,0,0
7.4,7.990568586,0,0,59.12979603,0,0,7.990568586,0,7.990752238,0,0
7.5,7.990752238,0,0,59.92885289,0,0,7.990752238,0,7.990940339,0,0
7.6,7.990940339,0,0,60.72792812,0,0,7.990940339,0,7.991132783,0,0
7.7,7.991132783,0,0,61.52702215,0,0,7.991132783,0,7.991329469,0,0
7.8,7.991329469,0,0,62.32613543,0,0,7.991329469,0,7.991530295,0,0
7.9,7.991530295,0,0,63.12526838,0,0,7.991530295,0,7.991735163,0,0
8,7.991735163,0,0,63.9244214,0,0,7.991735163,0,7.991943975,0,0
8.1,7.991943975,0,0,64.72359492,0,0,7.991943975,0,7.992156639,0,0
8.2,7.992156639,0,0,65.52278932,0,0,7.992156639,0,7.992373059,0,0
8.3,7.992373059,0,0,66.32200498,0,0,7.992373059,0,7.992593147,0,0
8.4,7.992593147,0,0,67.12124229,0,0,7.992593147,0,7.992816812,0,0
8.5,7.992816812,0,0,67.9205016,0,0,7.992816812,0,7.993043967,0,0
8.6,7.993043967,0,0,68.71978328,0,0,7.993043967,0,7.993274527,0,0
8.7,7.993274527,0,0,69.51908768,0,0,7.993274527,0,7.993508408,0,0
8.8,7.993508408,0,0,70.31841513,0,0,7.993508408,0,7.993745529,0,0
8.9,7.993745529,0,0,71.11776597,0,0,7.993745529,0,7.993985809,0,0
9,7.993985809,0,0,71.91714053,0,0,7.993985809,0,7.994229169,0,0
9.1,7.994229169,0,0,72.71653911,0,0,7.994229169,0,7.994475532,0,0
9.2,7.994475532,0,0,73.51596203,0,0,7.994475532,0,7.994724824,0,0
9.3,7.994724824,0,0,74.31540958,0,0,7.994724824,0,7.99497697,0,0
